LigVolBP,LigVolpred
270.69,276.6296394605394
333.73,333.07144500000004
78.5,84.88975349206348
376.3,384.4929250000002
272.5,272.606125
699.46,704.5056985714285
490.77,482.7881999999999
529.8,528.6057395238098
238.93,235.39267499999997
227.17,229.69603499999997
300.35,309.36491025641027
328.83,356.0127666666665
268.91,277.6054254761909
253.87,257.71576166666665
113.99,121.2731162280702
300.67,306.2585
516.06,523.5471309523808
191.33,191.16121309523808
298.16,289.2130679824562
372.16,361.22459999999984
284.27,303.5739741666667
358.75,356.18143999999995
541.42,538.9001750000003
149.27,146.04481849567094
318.05,310.30517428571414
312.69,305.57667092006034
301.61,299.19349782124294
160.71,161.15229166666674
421.71,432.33852
305.38,284.5170604761904
140.42,140.1569835714285
286.38,287.9519083333335
511.82,497.3898550000006
493.07,504.5937471014498
302.59,301.41570607735406
320.57,333.8895666666665
283.66,279.40287619047626
276.6,271.3355110714286
291.42,277.76882666666666
136.58,134.47017583333337
442.17,444.6958714285715
242.2,237.60062500000004
230.58,224.479345
248.09,254.32375476190495
243.56,240.43509166666684
622.31,649.9059766666667
338.3,325.1368499999998
176.21,171.98135677777776
328.18,328.02188333333305
243.72,251.35570500000009
420.66,411.3086733333335
232.32,234.05878333333348
245.88,233.75943333333333
109.02,104.28605217625532
358.04,357.2164424999997
347.73,364.0862666666667
282.93,280.92458
356.08,357.2164424999997
356.1,353.4126249999999
265.63,280.16007666666667
322.36,315.3767011941208
136.9,135.675524047619
329.89,343.22217685212195
354.27,374.42208
346.52,342.8907191991343
513.26,510.3435416666662
427.96,430.7582749999999
105.59,109.46874654761906
222.3,216.86769555555557
425.38,438.11026333333297
137.17,129.13341777777782
852.01,843.0878361904768
375.28,366.86380000000014
281.55,273.56203333333303
216.11,215.29945555555557
373.0,382.3638
256.93,257.5988291899987
493.06,496.24733111111146
335.65,337.1534000000001
260.96,263.7792149999999
699.39,728.047693333333
507.92,525.4652986111107
163.0,161.271725981241
292.1,285.3020333333333
115.21,119.50535460317458
320.67,323.89565000000005
348.84,334.99494698708054
320.99,321.9381976190476
291.07,300.8625685783449
425.11,424.7973466666666
390.69,391.3827666666669
552.16,569.6745233333328
293.2,291.2014333333334
232.1,250.26745833333328
205.34,200.7940626190476
518.05,492.3650548850574
213.07,217.14063327561328
387.23,383.5659593650794
256.16,259.4842083333332
520.73,501.2519333333332
652.02,618.0363454761901
157.58,147.6653588492063
585.05,584.8201880952384
205.3,205.26233095238092
272.64,283.10019666666665
738.41,736.7298797619047
215.47,219.21928500000004
842.21,818.2883373809526
294.58,300.8625685783449
337.31,295.28183928571434
747.0,711.6100807142856
727.36,757.0751391666666
728.38,757.0751391666666
255.47,255.01748857142863
318.76,327.1364333333336
359.47,371.7545683333335
221.11,218.18833777777772
394.22,382.26486000000045
617.87,621.3811085714284
494.36,475.8807749999999
184.8,182.3854583333333
273.23,272.1001003968252
480.73,498.9908616666668
103.45,102.07446751504222
172.16,164.73965595238096
272.97,268.6629053174603
188.84,190.0485833333333
387.96,391.8018833333333
261.7,254.31607500000007
307.53,292.90443666666675
210.49,210.78685857142847
260.62,255.86757335137088
488.22,486.4267833333328
142.79,144.29279285714304
165.19,166.59044631578956
258.61,262.0034591666665
179.15,170.51763214285683
250.92,247.1448838888888
329.04,330.46186736596724
189.68,181.58034000000004
308.08,301.620570952381
371.02,364.15221999999966
119.12,121.41248452380955
444.75,431.8591999999994
135.2,138.48138333333335
639.96,661.1169750000005
206.42,209.16041537878775
576.88,602.7174542857149
434.85,445.7528833333336
470.29,462.2814547619048
133.71,132.21728702380952
164.12,164.4600561904762
292.18,300.8625685783449
220.38,216.8172349999999
120.8,118.46111578232956
117.5,118.46111578232956
238.85,229.05803340909085
594.73,612.2031166666675
102.2,102.685620021645
352.81,338.16433333333333
378.35,380.4637666666665
877.33,866.2153708333337
400.08,383.19680000000005
598.37,603.1640838888889
390.74,387.38243333333344
303.31,299.63664871933616
343.12,342.01734637302616
431.93,416.0912650000002
128.46,126.15859817460314
302.4,302.50678888888893
187.26,191.807
859.91,833.9017916666672
272.18,265.1009383333333
194.02,193.13687230158732
436.0,431.0787750000002
255.07,257.6904921298147
335.77,340.6751999883287
323.09,332.79550500000005
291.42,288.5939683333334
481.68,492.5589159054948
223.6,216.81557369047607
403.06,388.5570778571429
368.58,357.91488888888875
150.36,149.6814056510973
176.29,173.65603642857135
515.76,526.4747399999995
532.65,526.4747399999995
293.35,299.63664871933616
180.39,170.92530000000005
264.49,272.55444404761926
227.58,228.67928333333327
616.51,608.767647087912
324.49,314.31627501644493
483.72,489.4937999999999
479.41,492.1521807142858
621.83,611.7469683333333
250.23,257.6904921298147
246.79,246.7736866666665
255.52,256.0186728571428
111.89,112.046974047619
315.33,322.5192333333335
367.45,382.97064333333327
160.72,158.3666805715118
186.29,188.689065
191.47,188.27979999999988
155.34,150.02885695970693
434.59,424.4377490476194
261.7,259.7259452380953
317.42,305.5995583333335
246.14,245.72081952380944
242.14,246.64542619047617
403.59,398.9798933333336
395.51,393.6872666666666
175.86,174.0526294155844
427.83,424.5280999999997
554.17,554.0734833333333
224.19,223.08009166666668
355.56,346.74134206349214
123.1,126.9938626270205
617.44,619.4815290476191
168.41,166.26115671489745
316.45,325.0391074603175
374.3,377.5654250000001
376.83,377.5654250000001
280.56,279.30525000000006
166.96,164.34453333333315
397.39,393.8797083333333
360.8,356.83651666666657
220.37,230.19086666666655
436.8,427.16816666666665
533.62,531.222959722222
549.93,561.4505875
155.66,156.866175
282.58,290.8695333333333
223.3,217.14063327561328
152.43,156.04539309024312
443.07,456.975325
292.95,296.47547470588233
215.73,224.52039166666663
140.62,135.50030857142855
166.98,168.26171333333323
178.76,169.00599364718616
642.87,628.1820971428573
465.94,461.1501000000006
448.14,458.1438827780062
174.89,180.7622533333334
386.53,407.9984083333332
193.88,186.06472666666667
191.62,197.88542666666652
200.51,197.88542666666652
238.55,237.89636833333304
307.37,316.59355333333315
150.17,145.64379357142866
363.34,361.0048466666667
393.9,393.6239538095235
550.92,547.8711566666664
206.89,205.68647499999997
244.4,236.39627857142847
187.73,191.75097499999995
230.27,238.00923999999995
146.08,149.6814056510973
259.45,251.0192345238095
944.86,918.9727600000002
362.26,356.46323283549793
451.87,456.4745799999998
115.39,112.11795284632036
388.89,385.6650233333333
184.62,178.16525499999997
297.1,299.90439999999995
390.86,409.8056499999999
269.02,273.17200000000025
495.58,492.5589159054948
284.09,286.2899733333333
437.41,416.6521200000001
233.1,240.9676033333332
322.5,345.60398333333336
375.79,382.1408847619048
356.65,357.4268500000003
342.61,346.0737233333333
431.87,460.2512608340188
519.56,523.6925261111114
490.23,508.402039761905
271.52,265.8935723809524
274.22,283.1873633333333
235.45,234.2220000000001
100.89,104.60751714285726
285.6,280.9473074025976
133.64,133.93187500000005
290.65,287.6475066666667
492.87,490.97471389971145
262.5,245.37830785714272
152.34,150.2198871428571
94.74,92.56424930319685
143.21,141.21381091269848
461.12,471.7208630000001
619.93,618.2554766666666
216.49,213.7558516666668
229.4,225.2494308333332
419.74,427.54031666666674
488.2,492.5589159054948
109.09,113.03254999999994
106.22,111.62626619047612
697.17,695.4660749999997
683.46,697.4836483333332
627.57,614.6525085164836
173.71,171.5992492063492
404.59,399.6031200000001
461.75,476.0571833333331
343.38,359.37625000000014
474.5,451.4567666666669
298.43,291.5893732142857
469.23,451.4567666666669
328.81,329.0388833333334
315.63,313.8634037844506
528.88,526.8231884126982
268.84,268.33401326923087
306.34,297.3583666666669
139.89,143.18061000000023
258.3,252.18114285714287
445.89,443.3093766666667
215.9,209.16041537878775
378.05,379.5276366666664
269.5,263.8591533333334
695.19,692.3563416666668
176.35,176.63865
206.38,200.45414833333328
269.97,266.2447738095238
348.8,348.78085035714287
177.87,173.4227957412033
278.81,284.38983
278.65,284.38983
428.04,417.5015249999999
190.72,188.8738164285716
126.61,122.10067624999998
101.31,102.07446751504222
120.72,119.01600000000012
158.34,160.5752253357753
591.64,621.1585685714285
533.29,523.9823766666668
332.96,349.74200000000025
351.35,350.5234999999996
264.65,280.2921214285714
275.7,282.6339
327.24,335.8606666666668
280.37,284.13856666666686
274.82,279.2751525396825
186.91,188.27979999999988
104.6,107.81585666666668
317.86,317.7333466666667
169.04,166.7734853968253
305.4,303.3815833333331
675.6,670.565056666667
256.29,268.9012916666665
265.98,270.2392874358973
155.22,156.1872714285715
205.9,209.16041537878775
154.03,157.37917222222222
137.67,135.02715000000023
541.39,540.7981658333335
530.39,540.7981658333335
463.76,461.6133283502545
658.68,676.1105749999997
217.98,223.94649666666663
141.34,142.08469916666675
430.87,448.4693499999999
235.75,239.35533999999996
131.57,135.02594999999997
453.52,464.8362333333337
190.29,189.5450958333333
195.32,203.35286666666656
305.23,309.2149771857381
121.11,117.24576555555554
322.51,304.66690118279564
324.9,328.9573166666669
252.6,248.03299999999996
258.25,248.03299999999996
302.98,307.5950833333337
667.06,649.7972453968254
317.88,315.2826933333336
332.4,336.97844833333346
291.94,300.8625685783449
304.21,311.6042645161292
305.89,300.8625685783449
152.51,155.12818095238103
191.98,203.14057
231.95,236.72505666666677
260.41,255.03069777777768
117.8,117.96882963369964
222.85,220.85195
205.34,206.03966666666653
144.48,141.21381091269848
230.21,228.36481333333325
183.82,189.51559999999972
180.57,185.5740333333333
284.62,293.4701238095238
559.44,538.9102444444444
221.07,224.0931066666668
218.09,231.90195523809547
584.2,578.1586033333331
165.05,163.8840649159663
283.55,297.9844125116175
474.77,467.35835
375.86,373.5097766666667
374.1,364.5880083333333
151.9,153.2820845454546
337.22,331.83001666666684
369.04,377.4013250000002
212.47,217.56045666666657
329.83,337.5484543534081
137.42,141.06514285714275
299.38,294.9959433333334
247.63,249.4610830158732
511.0,504.10188988095206
516.3,504.10188988095206
437.53,430.1168833333337
323.81,329.9029083333333
664.73,629.3468499999998
94.69,96.95707238095244
309.75,322.221631904762
384.92,373.9281449999999
299.17,301.0390647188731
295.69,313.534275
155.8,158.4969302380952
244.6,243.8962869047618
333.45,333.60576666666674
341.96,331.93251033834576
395.32,393.12035
357.84,351.37446476190473
154.66,156.40005421786543
427.64,436.3063499999998
487.21,504.28484214285726
310.86,324.20721999999995
252.93,253.8053222222223
266.88,261.26260500000006
300.0,295.4693216666666
294.35,257.9125149999999
693.93,677.7519416666661
242.74,248.84963333333323
482.08,477.7890285714288
288.91,290.5304500000001
279.92,281.08257000000026
267.54,264.45080598290593
162.21,166.06944000000004
219.65,218.2048199999999
329.94,336.19400431372543
439.14,474.05634
116.15,120.25462125
271.44,281.7642533333333
242.52,239.80707499999983
246.83,239.9827833333333
288.9,302.53340000000003
337.91,340.6751999883287
207.75,203.59829999999997
290.62,299.9456499999999
214.42,221.02499333333344
524.61,536.422695
301.45,305.30472044657085
275.52,266.8391185714286
402.93,417.1958250000004
226.97,227.60785
317.83,306.5878666666666
214.28,215.8381973809524
430.87,429.0784533333335
445.55,441.7844666666664
624.36,635.3963478441002
470.77,491.4549195127768
528.2,537.4521666666664
235.51,237.3998916666669
607.74,582.4647000000001
266.18,260.24533523809515
339.09,340.5501833333335
235.69,233.2532833333333
223.05,223.94649666666663
358.8,353.8529999999999
283.56,265.27412
288.39,297.38528
471.28,483.1172166666665
260.51,262.0095166666664
392.04,399.4100500000001
549.85,575.6199000000004
89.09,89.9167509523809
254.83,246.7786166666668
172.78,170.41068864468866
227.79,216.2316
215.8,212.04223333333348
254.79,256.24329583333326
641.24,634.1784599999999
202.94,211.3387872619048
183.38,178.33923999999996
229.77,229.4069666666666
319.82,321.0056700000001
475.08,464.7371154761906
695.3,677.3728149999995
353.55,346.97822182539693
340.01,345.1077157792204
398.43,392.5953000000001
324.75,314.31627501644493
416.79,403.22526
329.07,333.2064833333332
270.46,263.9211584920634
238.62,241.19161976190463
235.42,247.42657500000004
509.08,516.304325
716.59,696.8070695129869
394.94,398.1158666666674
398.57,418.8942666666665
170.29,174.5084000000001
788.42,767.9597466666669
485.34,492.5589159054948
509.75,526.4747399999995
348.03,357.9551500000003
235.53,235.3244166666666
285.25,282.2805000000003
162.95,162.81542954545452
591.57,590.9178761111108
356.33,353.1960499999999
353.3,367.99876666666665
317.55,320.7285539215687
288.17,283.11329217171743
535.99,550.9414178571427
461.59,443.8478600000001
687.49,693.8537227777779
369.23,368.4667833333333
172.87,173.4227957412033
386.32,397.770803809524
463.72,459.2043416666664
277.72,286.18615282828284
293.63,301.1831303968255
464.41,442.578140869565
329.13,334.09453333333323
472.94,465.1517999999998
829.52,867.9106000000002
836.01,853.2166083333333
246.57,246.06737499999983
244.97,238.41794333333328
358.92,353.22785500000003
267.08,261.8401766666668
847.24,867.9106000000002
315.49,319.7903333333333
323.26,318.6265083333334
327.8,330.2065000000003
302.65,293.24717857142883
422.72,440.1712999999998
418.39,413.1609392857148
281.36,283.07258719696944
280.66,282.0819333333334
283.33,280.9532124603175
157.31,148.22943076923082
217.15,218.42127666666656
941.88,957.9210900000004
165.19,166.26115671489745
265.72,263.92990892857136
379.71,389.7483399999999
341.61,341.55733333333364
680.38,679.4743000000002
602.74,635.1165708333331
369.88,383.45730238095234
352.34,352.036
736.95,742.1786116666667
386.66,379.0762404761904
165.22,168.86103333333332
149.62,162.24652749999998
178.51,193.71733722222223
182.98,175.97393
379.15,379.3469166666665
774.04,775.1667733333338
395.84,386.5536999999999
282.45,285.359775
321.57,313.4779083333338
238.86,233.41289166666652
327.66,319.51770000000016
100.09,100.17628999999997
147.78,152.9351520833336
117.88,117.64992666666656
334.68,333.3661666666667
491.82,488.8265323809525
341.67,312.86152500000014
591.84,588.5330666666664
349.93,348.7235170346321
181.66,176.82158952380954
117.71,118.67519169430196
197.92,191.73587857142863
568.29,583.94125
191.69,185.76353333333333
383.33,385.0337274494949
506.16,517.4913466666668
217.48,216.7612852380953
217.69,219.79242500000004
590.42,593.8406766666664
724.55,728.422624545454
235.02,235.10048333333333
98.26,97.11184264749136
357.73,340.3003083333335
844.13,884.6400416666673
887.27,853.7786466666662
391.44,390.3777500000002
256.71,258.2508799999998
159.26,153.98336591503264
244.87,245.1301016666665
579.14,589.0578899999997
268.12,269.9377596031744
191.14,190.39625
574.2,569.545083333334
259.48,267.25970499999994
322.28,319.82782083333325
468.86,458.6338392558568
146.28,146.45423194166943
282.78,285.0024166666668
271.74,280.486105357143
293.84,300.3576371428575
458.81,442.36680833333344
341.49,357.2958508283383
528.66,540.6344226190474
631.95,606.3310272619046
421.89,435.9035499999999
101.32,102.22256925700552
533.52,529.8123747619048
266.04,271.731075
370.39,363.06663809523815
400.54,393.4554583333336
152.61,149.29942738095218
653.2,662.790308333334
219.19,216.23768560606047
441.59,424.024675
254.12,254.49730083333355
341.89,335.93225386554616
317.6,349.8494466666668
398.44,404.8370393939395
393.5,401.8838466666666
274.71,275.1480797619048
217.03,227.0687416666666
290.23,286.2880066666667
442.93,448.1194833333333
117.39,118.67519169430196
93.57,92.78937219114226
147.71,146.62431666666663
160.18,158.69542464285715
271.57,271.784215
281.46,285.0024166666668
303.22,316.5233667801749
679.44,690.992502142857
431.84,412.836631031746
262.37,264.6418666666666
257.13,264.81656666666674
592.87,594.3406313095235
679.3,652.6209383333334
456.95,447.0052235294118
412.65,416.8290833333336
204.97,201.35155
617.01,610.7028708333336
117.12,118.189831984127
336.93,340.010957142857
262.41,267.0229708333332
438.72,427.1160666666667
459.08,459.4579500000007
543.39,549.9111626190476
95.49,92.50891581196582
232.43,231.7615249999999
424.28,411.4767999999996
188.37,191.61867222222216
419.5,414.9957899999998
223.97,214.81658746031732
330.6,340.4386333333335
665.13,663.6154500000005
321.98,321.16505
247.82,244.9538190079364
786.69,762.1083895238097
146.45,144.91363677849932
545.28,545.7027474358972
360.13,349.58164761904715
256.14,257.5827833333332
177.74,173.21196214285712
243.5,241.26047499999996
119.38,119.7190780952381
307.71,300.16564166666655
272.88,274.70766666666646
191.99,189.89789999999985
282.15,281.41175264957275
227.91,227.0687416666666
492.41,492.1343947222221
433.9,435.001625
226.01,225.99018333333336
368.12,373.8946250000001
210.74,212.45018670634911
377.48,384.9161716666667
311.09,299.1617687782808
388.04,406.8764833333334
227.78,239.3742102380953
222.61,225.0533777777777
341.4,342.2983771987467
244.05,249.50411999999983
109.48,110.77531977813848
150.24,149.29942738095218
150.6,149.44482925960486
535.09,540.6095042171717
499.85,503.7369733658009
503.25,503.7369733658009
507.53,506.3664266666671
503.65,495.25046666666657
173.68,168.5048438095238
226.71,235.63583500000004
161.24,170.69227666666688
604.24,594.3406313095235
545.84,552.9858933333328
124.86,126.62592523809526
297.89,299.81306297403125
233.92,236.72248
109.7,117.88321361528824
846.82,861.7818833333337
392.12,371.23268999999976
139.15,143.0081326190476
240.38,244.89693710678213
174.92,174.05998731490726
750.79,754.4349827380954
130.74,130.10994333333323
300.55,298.2029902994228
189.52,185.12862000000004
166.87,170.69227666666688
195.95,189.2093642857144
303.99,309.05435390763955
350.45,354.519125
398.93,398.5043199999992
538.46,534.2776583333331
460.63,457.0587166666666
196.24,202.01449952380963
243.18,244.89693710678213
227.09,229.6595606349206
230.48,233.22972785714268
268.49,263.4111859523809
135.07,124.25772
346.12,346.1862500000001
294.69,292.93080083333336
262.76,258.0272980944057
222.07,219.8560214285714
307.06,321.3374416666667
212.15,209.1182133333332
255.92,263.4901983333333
112.95,111.80097619047628
222.1,222.78860333333324
222.28,235.35963333333325
654.96,632.3386409587632
260.13,267.2947166666667
199.74,196.2916
239.61,237.32830880952395
885.21,880.781696666667
213.32,214.1268254365079
139.89,144.3608749999998
185.38,181.20221888888895
452.86,444.8036283333334
443.58,448.00112690476186
168.9,164.63570303059686
203.33,200.4854333333333
396.64,392.880741666667
221.21,211.46741666666665
246.85,246.63603333333324
187.08,193.6652733333333
185.03,186.2340133333333
321.2,322.19180000000017
375.68,378.3845166666666
397.68,409.7911500000002
184.51,178.60738011904766
339.36,342.6573328571427
413.73,416.8290833333336
410.06,418.7832
575.68,554.7730130952377
252.26,240.5144599999999
259.6,267.0332716666668
101.22,101.06265555555564
214.76,222.331725
147.3,149.3675235714285
243.96,236.33166666666665
108.09,110.66909843073594
418.12,414.5629266666666
208.12,207.137863095238
610.32,604.0608166666665
254.67,257.5827833333332
120.52,121.01307154761903
199.18,195.21943333333323
125.7,130.56269761904758
185.95,191.59477499999997
285.61,292.0636616666669
306.64,298.2029902994228
144.25,148.5785397619047
142.93,148.629164047619
239.04,235.04412666666667
391.45,367.8349416666666
394.33,391.5714166666667
415.36,414.04449487734496
232.68,233.41276666666656
197.01,198.8123
191.24,187.17790000000005
231.98,238.02227500000004
186.13,185.327475
123.98,126.95547270083482
618.01,622.1126428571423
240.21,243.42708055555548
186.72,188.2489354761904
216.27,203.9912
480.86,492.85412858672
372.26,369.08965
106.26,102.19579166666674
328.04,328.4898000000002
255.12,252.79115833333333
197.41,195.66364761904777
206.94,207.72320833333336
174.23,171.7124366666667
175.46,171.7124366666667
167.88,169.18605833333334
262.0,275.6901464285714
261.13,268.5745500000002
369.15,363.1980800000001
120.06,122.78900500000002
542.65,547.5851596500723
465.8,452.0126666666664
268.31,275.1480797619048
291.22,285.50445757936507
454.27,452.5439666666664
316.14,323.152775
493.45,469.5257733333337
220.05,215.22434339285732
243.57,242.60092666666668
311.29,315.1615333333334
293.74,293.41907333333324
197.27,195.66364761904777
283.2,270.7683999999999
517.66,537.2180028571433
278.75,282.25631508658023
259.0,264.6321333333334
314.12,319.82782083333325
120.96,132.5209947222222
258.18,266.6097703571428
282.54,281.2390198717949
163.53,166.22146250000026
251.45,247.64820416666663
375.67,371.43974999999983
124.98,126.13143814102564
363.75,357.2085666666665
99.09,99.78255333333333
91.79,90.253739047619
394.32,408.4158928571427
390.01,387.6510893939392
218.27,216.78580095238107
497.19,483.569002857143
425.45,422.2254
284.01,281.9235833333332
223.0,215.57349388888872
197.45,200.44804166666663
292.31,292.2814033333333
341.71,347.1595000000001
360.48,357.2958508283383
144.38,144.9913208333333
335.6,362.6388000000001
257.63,254.1435500000001
346.04,356.07346666666666
258.88,270.2450872222223
260.06,263.8373541666667
253.8,274.7442166666669
507.75,481.8873416666666
656.7,660.9624916666664
148.95,148.20912809523804
372.57,387.962815
295.81,286.5035446031748
165.92,168.4694438095238
325.0,322.71306420634926
112.67,109.21340158730165
146.29,151.56866597222222
369.45,359.77400527472514
419.14,413.0616700000001
418.65,411.58859999999993
199.78,206.43894
307.85,300.97829535014
868.85,881.7581333333325
184.28,175.05684210317452
315.84,321.7347166666668
479.01,492.85412858672
176.36,173.06069805860804
114.79,117.2116354292929
145.74,142.49069999999995
547.35,548.0788330952378
360.87,372.464507142857
434.59,434.9150888888887
230.54,224.59656666666672
235.27,237.12707999999995
219.11,210.550876190476
424.99,436.8939366666666
471.2,469.5257733333337
250.2,247.46154
143.95,152.88042815476186
312.67,311.2374666666664
310.25,298.4089000000001
661.46,615.5654899999997
261.96,267.80112678571425
269.63,266.6904736904761
225.42,229.52948000000004
222.29,228.54119999999995
433.03,427.0706249999996
621.82,650.5774483663558
162.49,166.62865164334923
131.69,131.6786195833334
379.66,380.82143571428577
446.04,439.44273333333314
290.84,295.40336051587286
329.19,326.1657409523812
123.51,123.37589083333336
197.49,200.44804166666663
358.82,361.2137333333335
270.37,277.6449353571427
381.05,400.13444500000014
340.6,342.2983771987467
436.32,427.3516
572.06,571.294233333333
647.19,651.836651666667
346.11,341.15119166666665
491.46,495.7209500000001
507.05,508.4883250000001
290.51,291.8622342857144
175.46,176.17857999999995
164.17,161.49625576923074
375.79,384.9190773809524
249.24,250.37030119047608
238.55,256.68299
234.1,241.2648883333333
179.65,179.85983333333323
213.38,213.0759904761904
319.01,326.0458583333335
488.65,482.363791666667
261.95,256.0997367746142
190.47,189.77885999999995
482.58,490.3128657407408
255.7,257.5827833333332
424.8,414.96218357142845
156.73,154.8372749999999
117.51,117.12689333333336
481.11,492.3791275468978
320.37,316.7886858333334
340.51,351.1164333333332
272.06,266.7895616666667
362.13,358.7504699999998
246.21,248.26316261904765
285.48,278.2808375000001
349.9,350.5739883333335
337.86,348.1311661111114
153.04,154.8372749999999
428.73,427.99229999999983
311.22,319.93602095238094
188.89,187.10428333333323
451.03,458.6338392558568
216.77,218.26337291666704
271.52,275.13654999999983
698.23,713.420613095238
210.58,210.2848089880952
372.68,391.2679833333336
167.4,168.56369166666667
166.74,168.56369166666667
415.6,411.42391166666647
154.0,162.8921083333333
97.61,94.37323980186484
213.21,210.96316777777776
405.9,420.805
240.92,235.3971083333333
295.32,283.17428750000005
270.9,277.1680503804529
264.57,265.68428
574.22,562.2721769047615
132.75,133.03925305582493
81.38,81.37149007936512
226.41,222.96521190476184
207.13,204.54895
248.17,240.73645833333327
199.13,194.51461666666663
183.82,180.40344666666664
517.73,525.0381325396826
337.64,332.71373185805425
197.57,195.4520166666668
279.94,281.04364553557554
244.46,247.1437766666666
614.89,611.2669749999998
118.52,120.56466666666648
408.01,403.3688065476188
661.75,622.3813638492064
366.81,363.0577166666666
267.84,248.44068333333328
480.97,481.7033683333333
235.51,236.0271216666667
182.73,191.2401166666669
579.25,567.7011666666665
238.54,238.61550000000005
335.09,328.1366000000001
236.49,237.50547666666665
271.42,277.56643333333346
571.59,557.3487916666661
314.03,316.5233667801749
307.86,312.09607500000004
290.77,306.3966685714284
126.93,126.89928018093018
141.09,146.08534136904763
290.43,281.49359166666665
514.29,524.5226600000001
415.01,418.07583333333366
346.66,343.0546326298702
241.59,251.38835000000012
248.97,249.34405833333344
380.02,390.6355700000001
223.46,219.55440000000024
221.34,226.7336500000001
197.74,207.2528669047618
223.09,213.85065000000003
224.69,226.7336500000001
143.02,146.85826629426126
383.29,379.1050500000002
268.85,259.16747499999985
112.74,111.80097619047628
289.24,295.7077816910325
304.49,283.52301250000016
332.17,328.8645583333331
339.41,346.19531666666694
272.66,284.16199583333315
108.31,102.19579166666674
483.25,464.5181666666665
173.06,174.05998731490726
264.64,272.75038999999987
262.24,266.67835
268.0,256.3630666666666
324.51,328.93280000000004
444.8,439.9728800000003
348.83,351.5186299999999
302.16,297.7225
363.33,368.6775
254.29,251.97536214285705
169.28,172.67690694444454
326.76,332.8659950000001
236.66,232.76998000000003
533.95,524.5226600000001
285.68,279.73553490842505
354.58,345.14703333333347
417.79,420.6507150000002
279.25,271.94825000000014
559.17,548.0434980952377
558.57,548.0434980952377
290.69,290.507486017316
351.26,341.5675769841272
305.62,315.755252857143
297.58,299.81306297403125
426.08,427.3303950000001
746.52,739.4884252380954
435.73,430.6049385714289
337.2,344.8683333333336
350.51,359.14824333333337
343.13,340.2132166666668
267.94,275.76259166666665
479.14,459.6618266666668
489.56,493.37487500000026
496.16,499.14002499999975
157.71,159.34476166056166
427.12,408.59915000000007
298.62,290.8281839285716
447.81,464.8972750000001
268.53,265.2889116666668
430.99,454.7393774509804
106.26,100.6247486080586
144.28,142.30471916666676
298.77,305.37365000000034
424.83,410.5101599999996
149.57,150.7416952380952
331.77,346.807055
317.14,310.3281359397514
146.98,150.8890517216116
454.46,458.55069999999984
352.19,363.08723
350.21,367.1697750000001
297.12,303.9157562820514
287.93,280.0136933333335
226.61,229.6872812301587
256.31,254.85943333333333
594.38,598.601320833333
142.59,145.0455777777778
115.05,118.78327597078832
179.32,176.87819333333334
630.75,608.8295011111104
181.42,182.8469585714286
447.48,444.5393799999997
515.08,509.4080616666667
334.88,332.55532000000005
398.4,410.0048433333333
98.4,102.4023917005011
563.51,549.7653330555553
153.64,156.71428642857137
345.91,349.7059464285714
241.87,250.5444799999998
99.37,98.68667935064931
466.98,472.06429166666646
154.22,158.42710515873
301.79,294.0986433333335
277.61,276.2086016666665
626.76,624.0267451515149
149.13,151.20645999999985
331.53,339.8049100000002
726.4,705.65416968254
189.51,190.14337249999983
305.04,305.0890433333334
314.71,312.5422608333336
527.52,545.0704211904759
740.18,746.140341623377
396.51,387.46976666666654
628.17,632.4939553174603
451.93,462.2034947619045
586.71,624.1103901443
651.46,651.7492833333326
584.27,591.2015999999999
232.24,229.6872812301587
107.11,109.65252500000008
442.63,420.3268333333331
412.82,413.7194333333336
297.26,299.39811666666697
260.98,255.8871947619048
205.54,213.25928250000004
545.72,531.8981249999998
523.73,531.8981249999998
496.67,500.7498766666668
372.09,383.9135333333335
364.01,371.44561333333337
181.6,179.3118900000001
228.65,225.82031166666675
425.22,429.5366249999996
238.14,238.2424819047616
319.6,328.23203500000005
393.1,381.8332988095239
253.04,249.2958616666665
328.13,332.9592962121215
258.38,254.8180842857143
364.87,376.3843749999999
437.74,413.61098095238106
621.66,588.6895090476193
596.11,588.6895090476193
649.55,636.9108753968256
594.73,586.9946999999993
444.87,442.8415933333335
260.69,257.401464069264
192.25,193.25713388888897
94.31,101.0150727097902
128.93,129.26194
114.85,112.69857833333336
163.82,166.35498499999977
376.6,378.6529603571427
118.87,118.78327597078832
386.67,389.3025916666668
379.15,382.81128571428553
355.98,359.5265327813852
267.17,268.4245130952381
355.31,358.23483333333337
414.3,414.9459052380953
314.1,320.98853969474163
358.42,351.8126699999998
343.13,331.69258333333295
216.93,217.8415354605361
419.68,431.8716175000001
149.19,154.32723252747243
301.71,298.70672331599854
371.36,362.5528071428572
114.52,112.69857833333336
202.59,213.7096001960784
561.79,575.3862733333332
438.81,421.08732261904726
150.09,149.97997221153838
236.75,229.6079366666666
185.28,184.98501499999992
157.83,155.64954863636368
117.49,118.57279523809532
252.19,266.9031798809525
219.73,216.81662999999983
423.62,433.0471499999996
641.07,662.3419111904763
309.98,299.47475621212124
107.93,111.54242309523802
308.92,298.70672331599854
293.48,293.1833763095239
254.65,247.19240166666637
556.25,572.1951416666664
661.87,653.17651
486.72,486.1119617167918
466.72,469.32296396270425
212.11,213.1773076923077
162.93,159.89196638333894
427.82,429.3785533333332
535.64,552.2710345238087
676.89,673.0399244047617
