exp,RF
5.23,5.268849999999999
3.95,4.96055
10.12,7.382200000000001
7.3,6.749900000000004
4.03,4.8659500000000016
4.35,4.684500000000007
4.25,4.810550000000007
10.72,8.904099999999987
3.19,4.389499999999996
8.85,8.561550000000013
6.89,7.070150000000001
11.92,10.046249999999995
6.7,7.164450000000004
5.95,5.975099999999999
5.91,7.014649999999992
4.62,4.844300000000003
4.47,5.831499999999997
7.29,6.4291
6.85,7.826550000000015
5.59,4.784350000000001
4.66,5.646099999999997
6.77,6.57545
6.4,7.231450000000004
5.49,5.446900000000002
2.77,5.129800000000002
7.37,6.287299999999996
3.74,4.848000000000004
7.33,5.023900000000001
7.5,7.911599999999997
7.17,6.609500000000002
6.66,6.257749999999998
6.98,6.609950000000001
5.7,7.395949999999996
8.1,6.836300000000002
5.1,5.251799999999999
7.85,7.833649999999995
5.07,7.464249999999996
8.37,7.877799999999995
5.7,6.483400000000014
7.66,7.776650000000011
9.34,9.81255000000001
6.29,5.99385
6.5,5.733850000000003
4.7,7.363350000000001
4.6,5.782850000000001
5.35,6.865000000000004
6.67,7.304350000000003
7.48,7.583649999999993
6.48,7.574349999999994
4.72,5.974900000000002
4.89,6.016250000000003
5.3,6.019600000000005
5.1,7.085849999999998
6.78,6.805700000000005
7.51,5.433949999999997
5.13,5.919850000000001
5.59,5.707250000000004
6.54,6.729749999999998
9.3,7.026950000000002
8.49,8.024100000000004
4.06,5.995200000000004
7.64,7.510749999999997
8.4,7.736999999999992
6.74,5.689249999999995
6.1,7.3673499999999965
5.89,6.2350999999999965
8.6,9.6731
3.4,5.39465
6.66,5.433600000000001
6.0,6.2386500000000025
9.55,7.690450000000002
4.82,4.866250000000003
10.0,9.082550000000005
6.66,6.725999999999996
7.66,7.803650000000005
7.4,4.793700000000004
9.4,8.582450000000005
8.8,7.301599999999999
7.0,7.4244
9.44,8.382650000000007
9.54,8.5102
8.1,5.572
2.92,5.1623
7.28,8.227849999999991
6.37,6.2050999999999945
11.4,9.408150000000006
10.52,7.996550000000008
10.0,7.6468500000000015
6.62,5.291750000000004
7.52,8.160150000000005
6.19,6.258700000000005
6.89,6.79115
4.92,5.489999999999998
6.92,8.037799999999999
4.22,4.220999999999999
4.04,4.084900000000001
6.46,6.089700000000001
9.0,7.9576500000000125
8.64,7.743949999999996
10.05,5.34445000000001
7.82,5.064499999999999
3.59,4.706049999999999
8.11,8.1843
9.07,6.22195
5.21,5.26315
5.09,5.278500000000004
6.36,6.124050000000002
7.68,6.4562500000000025
8.12,7.564349999999998
5.74,5.120900000000001
6.82,6.513499999999999
2.44,4.792599999999996
3.03,5.386650000000003
8.81,5.765300000000003
4.4,5.929400000000013
5.15,4.463400000000001
5.7,5.1493
5.01,5.797099999999993
7.66,7.67775
9.47,8.38775000000001
10.24,8.870949999999995
8.77,5.2269000000000005
5.0,6.225500000000006
8.92,7.337450000000006
8.1,8.092000000000002
6.92,7.197250000000004
8.7,9.093549999999992
4.42,5.554749999999997
7.48,6.744299999999997
4.22,5.563699999999998
3.4,5.509199999999998
3.25,4.071600000000001
5.6,4.622749999999998
7.68,6.008599999999996
8.7,6.661850000000005
3.7,4.661400000000003
6.73,5.8956499999999945
8.24,7.26505
5.92,6.713599999999997
8.1,7.148500000000001
8.0,7.181100000000004
5.7,5.855250000000004
7.62,7.251849999999993
9.29,7.833950000000003
3.64,4.9716000000000005
8.05,4.789300000000001
8.4,7.099249999999996
6.31,7.7161000000000035
7.4,8.819300000000002
5.68,5.549650000000009
7.28,5.952000000000003
9.22,7.211700000000003
7.17,7.108450000000001
9.89,6.0914499999999965
7.1,4.767500000000002
6.89,5.986299999999996
6.71,6.146699999999999
8.32,6.781249999999999
6.52,5.552450000000002
4.32,5.226099999999998
6.38,5.9808
3.81,7.323100000000003
8.05,7.5263
4.8,6.153900000000004
7.6,7.486450000000004
7.92,6.807450000000004
7.96,7.86164999999999
6.53,7.445399999999991
8.7,6.500550000000003
7.18,8.3294
6.3,5.571500000000003
6.68,6.601849999999997
7.25,6.4376
5.19,4.39145
10.2,9.745149999999995
7.15,8.90785
4.0,4.5973500000000005
5.67,5.51585
3.22,4.966850000000001
9.08,9.238849999999989
5.89,5.320800000000002
8.4,7.451950000000007
4.96,5.681249999999998
4.94,5.959099999999994
4.15,5.4742
7.03,7.934450000000003
2.74,3.904800000000006
9.13,7.4314
5.29,6.557950000000002
8.7,7.619550000000003
8.59,5.649300000000002
7.8,8.372899999999996
4.43,4.989300000000001
4.03,7.833199999999997
6.72,8.1065
6.46,6.643
5.47,6.172000000000005
8.87,6.25625
6.55,5.596650000000002
5.07,4.395650000000004
8.09,7.406650000000002
6.64,6.049200000000001
7.7,6.192550000000001
8.82,6.721200000000005
9.08,8.438349999999993
5.7,6.321100000000002
7.8,7.560800000000003
3.81,4.289350000000002
5.17,4.28495
6.27,6.353850000000006
3.18,3.545100000000003
5.48,4.73545
6.18,6.632099999999999
7.3,6.558349999999999
8.22,8.756099999999998
3.75,5.019750000000003
4.8,4.808050000000001
5.22,4.39325
6.52,4.786400000000004
7.22,7.154250000000001
5.85,5.416299999999994
4.72,5.618850000000004
7.92,7.484150000000002
6.7,4.60805
9.41,9.314149999999994
2.69,4.964849999999999
3.72,5.3572000000000015
6.63,6.3374500000000005
8.23,6.587000000000004
6.77,5.791999999999999
6.8,5.945099999999997
11.22,10.226250000000002
2.17,5.267949999999997
2.35,4.808899999999998
3.3,4.975500000000001
8.27,7.350449999999999
6.51,7.621799999999999
5.39,5.679750000000005
7.52,7.71255
6.89,6.28145
8.3,8.018350000000007
6.7,5.260799999999998
8.7,7.776750000000009
4.1,6.9779
7.32,7.059200000000005
3.6,5.068350000000004
8.3,7.303099999999998
5.54,4.766250000000002
8.0,7.0475999999999965
7.64,5.898150000000002
7.0,5.881200000000004
6.92,6.098399999999999
7.22,7.322849999999996
9.1,7.08215
6.7,7.174449999999992
3.46,3.56125
10.01,9.62475
8.15,5.829899999999998
7.28,5.452700000000004
5.2,5.788000000000004
5.1,5.962600000000001
4.55,5.46155
3.66,3.985199999999997
4.88,6.346000000000003
5.22,5.168199999999996
4.17,6.805299999999999
5.89,5.905549999999996
5.82,7.4956
4.05,5.480400000000004
6.89,6.636750000000004
7.96,8.035550000000008
7.3,7.723450000000005
6.25,6.797400000000005
5.77,6.849350000000003
4.92,5.429399999999999
9.64,9.55104999999999
8.7,7.356450000000004
7.35,7.183049999999998
7.59,5.875550000000007
7.95,6.861050000000001
3.28,6.447950000000002
5.44,6.911850000000004
6.0,6.233699999999999
4.69,4.765799999999999
6.9,5.9743
6.1,5.935599999999997
4.0,3.729799999999998
9.1,9.61205
7.82,4.973099999999999
9.32,7.049649999999999
6.51,6.655149999999999
7.0,6.545749999999997
6.92,6.240599999999993
8.0,6.834649999999999
8.4,7.621850000000002
6.54,6.283199999999999
3.98,5.424699999999996
2.27,4.718650000000002
9.28,7.810349999999999
7.23,6.227250000000003
7.45,7.064699999999988
7.21,6.620050000000003
7.92,7.421650000000003
8.14,7.447150000000005
3.59,4.670600000000006
4.15,3.705349999999998
4.47,4.977600000000007
6.31,5.1814000000000044
3.15,4.13095
5.64,6.079900000000001
6.6,6.662200000000002
5.14,5.363450000000001
8.09,7.91155000000001
3.47,5.92495
9.4,6.301050000000004
6.3,6.276350000000001
6.7,5.217999999999997
6.99,6.238900000000002
5.21,6.0908000000000015
3.73,7.313100000000004
3.05,3.973100000000001
7.2,6.14705
2.89,4.976400000000005
3.47,5.230099999999998
7.38,7.505849999999996
11.05,10.053949999999997
4.93,5.784500000000005
5.03,5.090400000000006
8.72,6.389699999999997
3.68,5.670150000000004
7.74,7.26645
5.28,5.657399999999999
4.7,5.5795
4.6,5.234000000000002
5.21,5.061249999999999
3.82,4.655099999999999
4.84,4.216300000000002
6.0,5.833749999999998
6.1,6.155500000000003
7.49,5.866050000000001
4.68,6.073149999999996
7.23,8.20169999999999
7.26,6.77105
8.77,7.254249999999997
7.89,7.729099999999991
3.82,5.223200000000005
2.19,4.077300000000002
3.52,4.434300000000002
5.76,5.974699999999998
7.8,7.336700000000002
5.47,5.247100000000001
3.42,4.537550000000006
6.22,7.304800000000005
4.19,5.487400000000001
5.42,5.372000000000001
6.72,6.229299999999998
8.52,6.748899999999999
7.16,5.970749999999996
6.5,7.543199999999996
6.6,7.763099999999995
5.82,7.418950000000001
8.0,7.7171999999999965
6.44,5.736350000000012
6.3,7.517900000000006
3.02,4.1529000000000025
3.9,8.072249999999999
5.54,6.566549999999999
7.28,7.683499999999992
3.03,4.121850000000001
7.82,6.113300000000004
6.26,6.340499999999999
7.3,5.942199999999999
7.64,7.230300000000003
5.41,5.438750000000002
7.52,7.207150000000002
2.41,6.790900000000004
4.32,4.3877000000000015
4.28,5.7066
9.05,7.055600000000004
4.77,4.783750000000005
7.1,6.409899999999998
4.76,5.206900000000003
7.85,5.752100000000001
8.24,7.618849999999998
7.75,7.434000000000005
6.59,6.873050000000001
9.82,8.756350000000008
9.11,9.017
2.92,5.075200000000001
5.24,5.692949999999997
7.96,7.603200000000003
2.77,4.900599999999999
7.89,6.702249999999998
7.76,7.472600000000004
6.03,5.5190499999999965
7.13,6.750049999999999
9.82,7.339050000000001
6.33,6.139399999999999
4.72,6.945699999999991
8.7,7.356700000000002
9.3,7.033049999999999
5.17,6.004800000000004
5.44,4.464400000000005
5.25,5.615050000000001
7.28,7.710450000000002
5.41,5.8229000000000015
6.92,7.001549999999997
7.52,7.576049999999996
7.65,6.154849999999995
6.3,6.386899999999998
7.92,7.373350000000005
5.44,6.610799999999997
4.24,5.970199999999997
7.91,7.657599999999997
6.1,6.0851
5.87,4.722200000000004
5.31,7.558799999999999
5.4,5.315549999999998
6.57,6.060800000000003
6.0,6.671050000000005
4.26,7.0475500000000055
4.2,5.560600000000001
8.19,7.466449999999998
3.67,5.303499999999999
5.26,5.787600000000005
7.85,5.829299999999997
7.62,7.925999999999998
7.92,6.677700000000001
6.64,7.501950000000005
7.52,6.3836
6.73,7.68995
7.6,7.81625
8.34,7.509800000000004
4.46,4.757600000000001
4.85,7.048500000000008
6.45,6.590950000000005
6.34,4.331600000000005
9.29,8.59415
9.49,8.839249999999998
8.05,6.714549999999999
7.13,6.333000000000003
5.9,4.873349999999999
8.85,6.506150000000003
3.84,4.760549999999998
5.74,6.130950000000005
8.09,6.520350000000002
5.32,6.354149999999999
6.33,7.299100000000001
7.68,7.286550000000008
7.05,6.798700000000001
4.88,5.320549999999994
6.39,5.983399999999988
3.69,6.134549999999997
4.92,5.626599999999996
5.67,6.735050000000004
5.04,6.005550000000002
2.17,4.868650000000003
3.23,3.925099999999997
5.59,7.184649999999993
5.4,6.2448000000000015
2.85,4.449249999999997
6.55,6.3583500000000015
4.54,5.412550000000003
7.64,7.786400000000003
6.36,6.785949999999998
7.11,6.479700000000004
7.85,7.343800000000002
4.24,5.642100000000002
7.17,7.772150000000005
6.0,7.431300000000002
8.74,8.5377
7.22,6.831099999999999
10.82,10.12759999999999
7.06,6.534249999999997
5.19,5.536150000000003
6.67,6.886050000000004
11.52,6.905649999999997
5.3,3.751200000000004
6.85,6.975499999999995
5.96,5.765499999999999
4.18,5.4082999999999934
3.82,4.458850000000004
6.55,6.6845500000000015
9.48,10.02225
6.83,7.105800000000011
10.0,7.485250000000002
6.6,7.246100000000002
6.63,7.104400000000002
8.0,6.046150000000003
5.64,4.463200000000001
3.77,6.2141000000000055
7.15,6.1183000000000005
6.12,6.399549999999998
8.1,7.147599999999999
5.82,6.067900000000002
6.49,7.337150000000004
3.52,5.493800000000001
5.51,6.820550000000002
3.7,5.065599999999999
3.58,5.122199999999999
4.99,5.1148500000000015
5.67,5.311
7.59,7.839950000000007
6.4,6.4365000000000006
7.46,7.516199999999997
4.82,5.75555
7.94,7.577300000000003
7.01,7.367549999999997
7.0,5.861499999999994
5.42,6.072299999999996
7.55,7.006099999999995
7.8,6.287900000000002
6.52,6.4517500000000005
4.68,5.6838
6.42,7.669100000000001
5.13,6.182750000000003
5.07,5.997249999999999
4.5,5.73735
5.23,5.935199999999997
6.43,7.055349999999995
2.38,5.370850000000001
5.92,6.610650000000006
7.15,6.243350000000001
9.0,6.770599999999996
5.05,5.812100000000003
5.41,5.744849999999998
5.37,7.064850000000006
6.7,5.063700000000003
4.52,6.111300000000001
5.15,5.010299999999997
7.37,8.031999999999993
9.96,9.364349999999996
7.55,6.5043500000000005
9.15,7.928250000000003
9.7,5.596350000000004
4.66,6.5919500000000015
10.3,9.70154999999999
9.3,6.938750000000004
7.5,11.101099999999992
4.52,6.416500000000006
4.54,4.405200000000005
4.96,4.475450000000001
5.06,5.273249999999996
7.46,8.055200000000006
4.92,5.969400000000002
6.08,7.231949999999999
8.22,6.615550000000001
2.37,4.776549999999999
8.8,5.295550000000003
5.21,6.041399999999999
7.16,6.7577999999999925
10.0,9.43335
2.5,3.4260000000000037
4.31,4.4598999999999975
6.28,6.012899999999998
6.7,6.792000000000005
7.03,6.835749999999999
6.7,6.566700000000003
7.82,6.3959
7.28,6.733350000000005
6.34,7.32165000000001
4.38,5.954849999999998
4.8,5.994050000000004
9.49,8.277600000000005
6.36,5.358150000000002
6.68,4.960250000000004
5.29,4.993150000000004
11.92,5.852649999999998
8.85,9.100749999999994
11.1,8.90045
7.4,6.095350000000008
9.05,8.705900000000007
3.0,4.595300000000004
6.85,6.246400000000003
7.74,7.784050000000002
6.48,5.841150000000002
5.28,4.802650000000003
2.39,5.118399999999995
6.89,5.036300000000001
7.0,6.770399999999999
7.7,7.550649999999991
7.24,7.644649999999995
8.41,8.41155
5.47,5.639000000000009
2.57,5.160499999999998
5.44,6.709899999999997
8.22,7.668350000000003
10.19,9.04334999999999
6.47,5.100350000000003
7.25,6.291149999999998
3.33,5.440199999999999
3.52,4.1503000000000005
6.6,6.681749999999998
8.4,8.06890000000001
9.4,7.82905
7.52,7.111749999999998
3.7,4.259799999999999
3.89,5.190949999999999
6.1,5.704950000000002
4.15,5.914700000000005
6.68,6.239300000000004
7.52,6.573599999999999
4.52,6.693349999999998
9.7,7.573799999999995
9.09,9.686600000000016
8.38,8.024950000000006
5.66,6.437999999999999
6.08,7.29805
6.31,5.172149999999991
5.15,4.282450000000006
7.3,6.058949999999998
5.0,5.601850000000002
6.92,6.260800000000001
8.55,7.626200000000008
3.23,4.068049999999999
8.3,6.547949999999998
7.57,5.872350000000004
6.72,7.0928
7.74,7.269350000000005
10.0,9.101599999999996
5.24,5.316500000000001
6.89,7.286699999999999
7.74,7.591150000000012
6.03,9.001499999999997
7.36,6.817050000000005
4.22,4.933900000000006
6.03,6.113699999999999
7.42,7.865800000000006
7.3,7.133850000000003
2.93,4.521650000000005
6.19,6.3843000000000005
5.22,4.945199999999996
3.05,5.191900000000003
7.55,4.974050000000001
6.19,6.5256000000000025
4.29,3.9833499999999993
3.37,4.010399999999999
8.48,8.792749999999998
8.22,6.851300000000006
4.0,5.302249999999997
6.26,5.223299999999999
6.18,6.26775
7.08,7.3822499999999955
3.08,5.031300000000005
7.09,6.458650000000002
9.92,8.514100000000001
5.15,4.476750000000003
6.64,5.511400000000001
6.19,5.015800000000002
8.27,7.211499999999996
8.01,5.420100000000006
3.55,5.431499999999996
4.06,6.245949999999999
3.79,5.258999999999999
8.1,6.434349999999999
6.6,7.625500000000011
6.6,6.435149999999997
10.52,9.430799999999994
9.18,8.155350000000007
4.7,5.502350000000002
2.7,5.343049999999998
9.52,8.02625
6.0,5.154749999999998
6.07,6.171150000000009
7.34,7.324250000000003
4.82,6.277900000000002
5.7,6.595700000000005
4.59,5.658749999999994
7.13,6.182449999999997
3.52,4.312400000000005
8.2,7.5939999999999985
6.44,8.038100000000007
4.23,5.749250000000002
5.49,7.224650000000001
6.82,6.271950000000001
7.42,7.610400000000002
7.12,7.473250000000005
7.57,8.319800000000003
5.68,5.590700000000003
9.01,9.126799999999998
9.1,9.463099999999992
10.85,8.201050000000006
3.6,5.170099999999999
3.42,5.06825
4.32,6.167849999999996
3.9,4.180800000000001
3.55,4.854549999999996
4.51,5.153499999999999
4.85,6.3437
4.08,4.55985
9.85,9.076950000000007
5.49,4.7529
3.41,4.444999999999999
4.07,5.5417
5.06,6.0502999999999965
4.09,5.528399999999997
6.01,5.501450000000001
2.94,3.862850000000001
3.42,4.356350000000002
6.1,7.345699999999995
5.9,7.077399999999998
9.19,7.8031
10.62,8.2785
7.82,6.74
6.69,6.46915
8.7,7.853999999999993
5.75,5.937449999999999
5.14,5.33345
3.85,5.270400000000002
7.28,6.7484
5.6,4.348400000000005
5.85,4.1093
6.74,5.81905
7.89,6.990499999999997
7.79,5.365650000000005
6.14,5.754350000000003
3.77,4.437750000000003
5.28,5.527149999999998
5.6,7.596399999999999
6.5,7.546099999999999
7.56,7.227849999999994
7.58,7.682750000000003
2.98,5.5892999999999935
10.68,7.7491999999999965
6.35,5.66025
8.0,8.187450000000007
7.26,6.769550000000006
7.8,6.0301000000000045
5.7,5.754750000000005
3.37,5.613150000000002
8.96,7.956300000000007
2.98,5.145200000000002
6.35,5.782950000000003
7.6,7.227350000000001
7.52,7.010799999999998
7.19,6.765850000000012
5.7,4.787600000000001
7.28,5.867399999999996
6.77,7.231249999999997
6.74,5.544549999999997
4.68,5.249199999999998
5.0,4.883600000000002
4.53,6.29745
7.64,7.098599999999997
6.98,5.84665
8.7,7.763500000000006
9.92,7.13385
4.0,4.8248000000000015
4.77,5.728549999999999
5.07,5.938200000000002
5.34,5.8231
2.92,4.505700000000001
11.28,6.792400000000002
3.7,5.2272000000000025
5.94,5.421300000000002
8.52,8.226450000000002
5.39,4.231600000000001
4.12,4.414300000000004
7.25,7.237599999999998
2.3,3.65095
8.05,7.527799999999998
7.52,7.342500000000001
7.2,6.826899999999999
3.48,5.723950000000002
7.62,7.363100000000003
8.8,6.4437
5.68,7.071700000000001
11.23,8.706549999999998
6.36,7.231750000000002
7.39,6.436050000000006
5.0,6.938299999999993
7.02,6.458950000000004
7.22,4.943900000000002
9.65,7.122050000000006
7.06,7.371750000000002
6.45,7.200249999999999
8.58,7.44015
6.41,7.475749999999998
5.63,4.4724
6.4,6.826250000000005
6.82,5.123750000000006
5.05,5.258700000000002
5.72,5.675549999999999
9.7,8.513449999999999
6.36,7.364000000000003
5.38,5.185900000000001
8.51,5.918449999999996
8.05,6.0914000000000055
7.48,6.615449999999998
6.31,6.144849999999998
8.25,7.548899999999999
9.19,9.366749999999987
6.24,3.5867000000000018
7.72,7.644149999999993
4.75,6.674350000000003
5.18,4.996700000000001
7.0,7.539899999999999
8.47,7.043849999999999
4.96,6.075900000000007
3.82,4.804849999999998
7.96,6.994100000000002
7.44,6.6128500000000034
3.24,4.773150000000005
3.95,4.596900000000002
7.1,6.807150000000003
4.21,4.795200000000002
9.7,7.730149999999998
6.71,4.940549999999994
6.96,7.612050000000006
7.5,8.2377
7.57,8.011249999999988
5.59,6.97885
7.68,6.134299999999999
6.28,6.6458
5.18,7.062150000000006
5.62,5.292449999999997
4.41,5.575400000000003
6.27,5.75194999999999
5.43,5.942249999999999
3.28,4.595149999999997
7.7,7.363850000000003
2.21,4.828649999999999
5.8,4.984
7.61,6.245050000000003
6.1,6.487149999999996
11.32,7.175850000000005
6.43,4.092699999999999
6.62,5.428800000000001
4.22,5.774350000000002
9.6,6.2314
8.0,7.608399999999997
6.49,7.394250000000003
8.82,8.101100000000002
3.04,3.884750000000003
3.67,6.061950000000005
4.3,5.479949999999999
5.4,5.3428
7.29,7.571700000000003
4.85,7.761850000000002
9.03,7.0254500000000055
5.51,5.282100000000001
4.77,5.947399999999999
8.57,6.169649999999995
7.4,6.585100000000001
6.84,6.314950000000001
8.42,6.5371000000000015
4.15,4.3904000000000005
4.89,6.6085
7.77,6.930150000000003
6.74,6.302050000000008
8.49,7.942050000000007
7.85,8.876450000000016
5.94,6.538549999999999
6.46,5.167699999999996
6.33,6.340550000000002
4.36,6.636049999999999
5.03,6.206249999999999
6.82,6.700849999999999
5.76,5.673849999999999
8.0,6.279199999999999
8.28,7.37765
4.17,5.811200000000001
4.0,5.4825500000000025
5.48,4.874450000000002
5.4,4.007499999999997
7.57,7.379799999999998
5.43,6.0529499999999965
7.82,6.910199999999994
7.74,7.698299999999997
11.15,9.751549999999993
6.39,6.972800000000004
6.95,5.536500000000002
7.36,7.784500000000006
8.6,6.647000000000003
4.23,5.234549999999998
6.59,6.375250000000003
5.51,6.053150000000004
8.7,6.835700000000004
7.96,6.588950000000003
8.1,5.607499999999996
6.47,6.041799999999999
6.28,6.2837
7.0,6.798150000000008
3.62,5.305249999999997
6.54,5.7354499999999975
2.64,6.083050000000003
7.1,7.238599999999999
7.77,7.846349999999989
5.89,5.951299999999996
9.47,9.837799999999998
7.15,8.2444
9.21,9.089849999999991
5.86,6.2425000000000015
3.74,3.87775
5.8,7.0218000000000025
8.44,7.394000000000002
5.51,6.744100000000006
2.93,6.149399999999996
5.96,6.849050000000002
6.14,6.655850000000004
2.32,4.664499999999999
3.55,5.7046
8.57,7.437249999999997
5.1,6.485799999999996
6.09,6.86695
7.66,7.6286999999999985
11.05,10.517149999999988
6.15,7.973499999999997
3.29,5.3299
6.09,6.701200000000001
8.62,7.651599999999997
4.25,6.660299999999998
4.68,5.409350000000002
7.81,7.081799999999999
4.92,4.9645500000000045
4.24,4.509900000000004
7.0,7.501949999999995
5.4,7.164250000000003
6.69,7.286800000000002
3.8,4.151049999999999
4.7,5.469499999999997
5.29,5.437850000000002
7.8,7.01325
8.05,7.437200000000005
7.21,6.599299999999995
6.85,6.850850000000001
3.2,4.364350000000005
8.89,7.274000000000006
6.44,5.189450000000001
11.52,7.613049999999995
4.58,5.228000000000003
9.14,7.946149999999998
4.62,5.187299999999999
9.41,5.09705
6.73,6.539400000000005
5.4,7.361899999999996
6.63,5.670349999999998
4.68,5.122850000000001
4.41,4.618300000000002
6.0,5.9216000000000015
4.25,5.32795
4.17,5.21375
9.24,7.873700000000005
6.28,6.523649999999996
8.1,6.8276
4.0,4.198199999999996
6.01,6.674049999999999
3.52,4.518949999999997
4.34,5.349299999999997
7.96,7.341300000000001
8.66,6.64895
7.42,7.617849999999992
6.8,7.377150000000003
8.31,7.875100000000006
7.24,7.088899999999998
6.68,5.974399999999998
4.89,4.671700000000002
4.55,5.500650000000003
3.77,4.213050000000004
9.1,8.248300000000011
7.7,8.28960000000001
5.89,5.443150000000004
7.22,7.224200000000003
5.46,4.2721500000000034
4.48,5.465550000000004
6.08,4.941350000000001
5.74,5.813999999999998
6.4,7.421149999999998
6.46,7.172149999999995
4.18,5.874450000000005
7.49,5.5721500000000015
5.24,4.993600000000003
6.44,6.70165
4.0,5.814300000000002
5.34,5.436450000000008
8.64,7.407949999999997
6.36,7.662549999999998
5.28,6.118799999999998
6.81,6.782649999999994
4.65,4.127449999999999
4.68,5.628700000000006
7.32,6.8004
5.17,6.134899999999999
11.7,9.81885
6.35,5.5348500000000005
3.91,4.834050000000008
3.72,4.510400000000002
6.66,7.292250000000001
5.52,7.072650000000001
9.88,10.733749999999986
7.18,6.957749999999999
6.43,7.088100000000004
3.32,5.578400000000001
6.42,7.149099999999996
6.46,5.600499999999999
4.33,5.570500000000001
5.72,5.224849999999999
4.66,7.125049999999999
5.7,4.513349999999999
5.88,6.88435
5.17,7.061050000000005
5.46,5.032399999999997
2.16,5.424299999999997
3.86,4.918700000000005
4.55,4.465250000000001
9.4,7.91895
4.42,5.442699999999999
6.22,6.340749999999999
3.77,5.213149999999998
7.01,6.052349999999997
6.39,4.482850000000002
6.74,6.34695
5.12,5.827500000000002
6.8,7.066149999999998
6.74,5.7505000000000015
5.21,4.916100000000002
3.73,4.969999999999998
4.8,5.7241
5.05,7.196899999999999
7.29,7.872999999999999
7.54,6.160949999999996
7.0,5.71885
5.44,6.587050000000001
10.52,8.906299999999996
5.46,4.584049999999997
10.4,9.690599999999984
7.1,6.1603499999999904
4.99,6.80215
3.85,5.286450000000003
3.32,5.5932
4.54,4.756150000000002
7.65,7.25175
3.49,5.231450000000002
7.37,6.727699999999998
6.41,6.369999999999994
7.27,6.837149999999997
3.46,4.57455
8.15,8.667999999999987
4.51,5.241549999999994
5.17,5.584199999999998
4.96,5.622899999999996
4.35,4.952949999999997
6.0,6.058650000000004
7.85,7.083300000000009
7.72,8.141700000000002
6.89,6.635499999999996
8.02,6.561899999999996
10.64,8.525099999999991
5.96,6.794600000000002
7.12,6.610699999999996
6.84,6.782200000000002
4.66,5.35035
4.2,4.981050000000005
4.3,4.482500000000006
9.7,6.9208500000000015
6.82,5.593150000000001
4.29,6.183550000000002
4.34,6.887450000000001
9.4,8.665149999999992
8.49,8.809750000000001
5.7,4.934750000000004
7.15,6.975350000000002
5.08,5.179200000000008
6.33,6.069100000000001
4.62,6.3027
5.64,4.308749999999998
3.05,4.753849999999996
7.19,8.114700000000004
6.8,6.126200000000004
7.62,5.9704
9.04,8.55995000000001
6.52,7.080049999999989
8.0,5.517049999999996
6.25,6.598600000000006
6.96,7.647800000000002
5.3,5.805849999999998
3.57,5.365800000000006
3.84,4.317399999999994
8.96,6.063950000000003
6.0,6.18465
5.8,6.975849999999998
6.3,5.739400000000007
3.8,4.2855
3.4,5.131049999999999
7.12,6.815850000000001
5.3,5.23315
4.09,4.510400000000001
5.85,6.786749999999995
6.42,6.490799999999998
2.72,4.9158500000000025
3.31,6.340150000000005
5.92,6.730100000000006
5.35,6.104500000000009
6.52,6.112749999999988
8.0,7.543750000000001
10.1,8.451300000000007
6.0,4.589850000000002
4.35,4.198599999999997
6.41,6.132250000000003
5.4,5.453399999999996
7.44,7.224700000000005
8.41,7.711549999999996
6.34,7.4683
8.0,6.984750000000007
4.82,5.503399999999999
7.46,5.91625
7.46,6.262449999999999
4.52,4.44115
3.93,5.6901
4.62,5.358300000000006
4.89,6.157399999999995
2.77,4.56945
6.55,6.652400000000003
4.1,7.37275
7.45,6.143500000000006
6.89,6.023200000000002
5.4,5.623000000000001
8.18,8.954249999999991
7.85,8.903599999999994
8.15,8.024949999999997
8.49,6.4970000000000026
8.7,7.041649999999999
8.0,7.075650000000001
7.08,6.685649999999994
7.17,7.2751999999999954
9.0,7.8842500000000015
7.32,6.480199999999997
6.72,5.220250000000002
10.1,9.349750000000018
7.82,9.520649999999996
8.47,6.909049999999997
4.48,6.403149999999998
8.48,8.0102
8.96,7.889149999999997
7.46,5.341750000000001
5.74,6.593399999999997
7.24,7.4711499999999935
8.3,6.920799999999997
6.57,6.423699999999999
5.44,7.483799999999997
5.8,5.442199999999997
7.48,8.169949999999998
7.28,8.228200000000008
10.21,8.124249999999996
6.0,6.35255
2.0,4.437450000000005
4.31,5.373900000000005
8.35,7.1212
3.22,4.473750000000001
3.77,4.2057
3.94,5.7719000000000005
3.0,4.968050000000002
4.6,5.549550000000004
7.74,6.781000000000006
5.85,5.578200000000004
6.72,5.35505
3.9,4.779750000000002
7.34,7.149100000000002
8.1,8.058699999999993
8.22,7.788699999999999
6.08,6.070099999999994
5.95,6.768300000000004
3.32,4.925700000000001
6.48,6.246949999999999
4.6,5.79035
7.12,6.533350000000001
8.57,7.2951000000000015
3.76,5.285050000000001
7.82,7.660049999999999
5.96,6.087100000000001
6.29,7.968350000000002
5.54,6.639499999999997
3.14,6.194249999999998
4.68,5.045850000000001
8.22,6.773750000000002
6.37,5.938350000000003
6.82,5.026300000000003
6.56,6.445949999999995
9.64,7.950050000000002
4.0,4.632949999999996
4.51,5.546549999999999
5.33,6.381649999999996
3.43,5.103599999999999
2.55,4.5358
8.85,7.483949999999998
8.0,6.4678999999999975
7.96,7.074549999999993
4.96,5.339849999999995
7.89,5.5645500000000006
6.35,7.3363
6.54,6.792450000000001
8.66,8.350950000000005
4.11,5.631699999999999
7.92,6.926300000000006
8.36,7.549999999999998
10.59,8.8884
